Material_ID,Material_Description,Category,Unit_Price,Stock_Quantity,Vendor_Code,Last_Updated,Active_Status
16045,Product_16045,Raw Material,467.53,780,V001,1984-10-07 11:05:32.763412,Y
16046,Product_16046,Merchandise,64.44,979,V005,1984-10-06 11:05:32.763415,
16047,Product_16047,Snacks,419.7,645,V003,1984-10-05 11:05:32.763417,
16048,Product_16048,Raw Material,135.02,666,V004,1984-10-04 11:05:32.763420,N
16049,Product_16049,Merchandise,342.89,451,V005,1984-10-03 11:05:32.763422,
16050,Product_16050,Merchandise,493.38,434,V001,1984-10-02 11:05:32.763424,
16051,Product_16051,Beverages,205.26,811,V005,1984-10-01 11:05:32.763426,Y
16052,Product_16052,Alcohol,400.46,9,V002,1984-09-30 11:05:32.763428,N
16053,Product_16053,Merchandise,349.05,478,V005,1984-09-29 11:05:32.763430,N
16054,Product_16054,Raw Material,475.99,7,V002,1984-09-28 11:05:32.763432,Y
16055,Product_16055,Raw Material,235.39,894,V004,1984-09-27 11:05:32.763435,N
16056,Product_16056,Raw Material,46.93,661,V003,1984-09-26 11:05:32.763437,N
16057,Product_16057,Merchandise,250.9,902,V001,1984-09-25 11:05:32.763439,
16058,Product_16058,Snacks,495.88,918,V002,1984-09-24 11:05:32.763441,Y
16059,Product_16059,Alcohol,147.73,789,V003,1984-09-23 11:05:32.763443,Y
16060,Product_16060,Raw Material,171.36,457,V001,1984-09-22 11:05:32.763445,N
16061,Product_16061,Beverages,439.99,938,V002,1984-09-21 11:05:32.763447,N
16062,Product_16062,Snacks,36.96,189,V005,1984-09-20 11:05:32.763449,N
16063,Product_16063,Merchandise,119.3,550,V001,1984-09-19 11:05:32.763451,N
16064,Product_16064,Merchandise,498.24,801,V004,1984-09-18 11:05:32.763453,
16065,Product_16065,Merchandise,482.57,9,V004,1984-09-17 11:05:32.763455,
16066,Product_16066,Raw Material,282.05,790,V005,1984-09-16 11:05:32.763457,Y
16067,Product_16067,Alcohol,135.3,243,V001,1984-09-15 11:05:32.763459,N
16068,Product_16068,Raw Material,20.61,643,V004,1984-09-14 11:05:32.763461,
16069,Product_16069,Merchandise,432.53,865,V003,1984-09-13 11:05:32.763463,Y
16070,Product_16070,Alcohol,341.73,295,V001,1984-09-12 11:05:32.763465,N
16071,Product_16071,Snacks,448.05,164,V001,1984-09-11 11:05:32.763467,N
16072,Product_16072,Raw Material,323.43,784,V002,1984-09-10 11:05:32.763469,
16073,Product_16073,Raw Material,31.73,848,V003,1984-09-09 11:05:32.763471,N
16074,Product_16074,Merchandise,426.65,906,V002,1984-09-08 11:05:32.763473,N
16075,Product_16075,Beverages,463.67,639,V001,1984-09-07 11:05:32.763475,N
16076,Product_16076,Alcohol,174.41,165,V001,1984-09-06 11:05:32.763477,N
16077,Product_16077,Alcohol,133.09,193,V001,1984-09-05 11:05:32.763479,N
16078,Product_16078,Beverages,446.36,759,V005,1984-09-04 11:05:32.763481,N
16079,Product_16079,Merchandise,458.1,93,V002,1984-09-03 11:05:32.763483,
16080,Product_16080,Snacks,120.3,4,V003,1984-09-02 11:05:32.763485,
16081,Product_16081,Raw Material,109.14,181,V003,1984-09-01 11:05:32.763487,Y
16082,Product_16082,Snacks,298.49,621,V002,1984-08-31 11:05:32.763489,N
16083,Product_16083,Beverages,296.88,9,V002,1984-08-30 11:05:32.763491,
16084,Product_16084,Raw Material,155.36,999,V002,1984-08-29 11:05:32.763493,
16085,Product_16085,Alcohol,271.0,932,V004,1984-08-28 11:05:32.763495,Y
16086,Product_16086,Merchandise,156.85,11,V003,1984-08-27 11:05:32.763497,N
16087,Product_16087,Beverages,378.52,363,V002,1984-08-26 11:05:32.763499,N
16088,Product_16088,Merchandise,92.93,65,V004,1984-08-25 11:05:32.763501,
16089,Product_16089,Snacks,132.6,650,V001,1984-08-24 11:05:32.763504,Y
16090,Product_16090,Beverages,189.64,252,V001,1984-08-23 11:05:32.763506,
16091,Product_16091,Raw Material,163.3,963,V003,1984-08-22 11:05:32.763508,N
16092,Product_16092,Snacks,201.12,537,V004,1984-08-21 11:05:32.763510,N
16093,Product_16093,Merchandise,206.06,261,V004,1984-08-20 11:05:32.763512,
16094,Product_16094,Raw Material,287.65,250,V005,1984-08-19 11:05:32.763514,
16095,Product_16095,Alcohol,238.41,836,V004,1984-08-18 11:05:32.763516,Y
16096,Product_16096,Raw Material,487.14,702,V005,1984-08-17 11:05:32.763518,N
16097,Product_16097,Snacks,34.63,955,V004,1984-08-16 11:05:32.763520,N
16098,Product_16098,Alcohol,231.37,302,V005,1984-08-15 11:05:32.763522,Y
16099,Product_16099,Merchandise,355.49,-6,V001,1984-08-14 11:05:32.763524,Y
16100,Product_16100,Beverages,368.29,909,V003,1984-08-13 11:05:32.763526,Y
16101,Product_16101,Beverages,182.88,237,V005,1984-08-12 11:05:32.763528,Y
16102,Product_16102,Beverages,114.61,834,V002,1984-08-11 11:05:32.763530,Y
16103,Product_16103,Merchandise,49.81,544,V001,1984-08-10 11:05:32.763532,N
16104,Product_16104,Raw Material,451.38,11,V002,1984-08-09 11:05:32.763534,N
16105,Product_16105,Beverages,405.91,112,V002,1984-08-08 11:05:32.763536,Y
16106,Product_16106,Raw Material,39.0,235,V001,1984-08-07 11:05:32.763538,
16107,Product_16107,Alcohol,303.48,762,V004,1984-08-06 11:05:32.763540,N
16108,Product_16108,Merchandise,465.48,540,V001,1984-08-05 11:05:32.763542,N
16109,Product_16109,Alcohol,68.43,828,V003,1984-08-04 11:05:32.763544,N
16110,Product_16110,Snacks,153.38,376,V005,1984-08-03 11:05:32.763546,Y
16111,Product_16111,Raw Material,310.91,856,V003,1984-08-02 11:05:32.763548,N
16112,Product_16112,Raw Material,407.08,797,V005,1984-08-01 11:05:32.763550,N
16113,Product_16113,Merchandise,468.6,953,V001,1984-07-31 11:05:32.763552,
16114,Product_16114,Snacks,284.41,934,V005,1984-07-30 11:05:32.763554,N
16115,Product_16115,Alcohol,267.94,502,V004,1984-07-29 11:05:32.763556,
16116,Product_16116,Raw Material,317.62,123,V004,1984-07-28 11:05:32.763558,
16117,Product_16117,Merchandise,336.34,705,V005,1984-07-27 11:05:32.763560,
16118,Product_16118,Beverages,198.46,185,V002,1984-07-26 11:05:32.763562,Y
16119,Product_16119,Alcohol,207.23,365,V002,1984-07-25 11:05:32.763564,N
16120,Product_16120,Merchandise,392.03,69,V004,1984-07-24 11:05:32.763566,Y
16121,Product_16121,Merchandise,129.98,342,V002,1984-07-23 11:05:32.763568,
16122,Product_16122,Raw Material,454.21,101,V001,1984-07-22 11:05:32.763570,Y
16123,Product_16123,Merchandise,10.28,338,V005,1984-07-21 11:05:32.763573,
16124,Product_16124,Beverages,111.34,516,V003,1984-07-20 11:05:32.763575,
16125,Product_16125,Snacks,127.77,397,V002,1984-07-19 11:05:32.763577,Y
16126,Product_16126,Beverages,358.33,957,V004,1984-07-18 11:05:32.763579,
16127,Product_16127,Beverages,465.51,637,V002,1984-07-17 11:05:32.763581,N
16128,Product_16128,Beverages,431.83,952,V004,1984-07-16 11:05:32.763583,N
16129,Product_16129,Merchandise,125.77,34,V002,1984-07-15 11:05:32.763585,N
16130,Product_16130,Alcohol,323.35,321,V002,1984-07-14 11:05:32.763587,N
16131,Product_16131,Merchandise,477.55,727,V004,1984-07-13 11:05:32.763589,N
16132,Product_16132,Snacks,274.65,733,V005,1984-07-12 11:05:32.763591,Y
16133,Product_16133,Snacks,219.77,855,V004,1984-07-11 11:05:32.763595,
16134,Product_16134,Raw Material,13.13,576,V001,1984-07-10 11:05:32.763597,
16135,Product_16135,Raw Material,429.05,855,V001,1984-07-09 11:05:32.763599,
16136,Product_16136,Merchandise,276.75,469,V005,1984-07-08 11:05:32.763601,N
16137,Product_16137,Merchandise,420.85,806,V001,1984-07-07 11:05:32.763603,
16138,Product_16138,Beverages,364.43,702,V001,1984-07-06 11:05:32.763605,Y
16139,Product_16139,Raw Material,426.27,695,V004,1984-07-05 11:05:32.763607,N
16140,Product_16140,Raw Material,291.03,10,V002,1984-07-04 11:05:32.763609,
16141,Product_16141,Snacks,410.33,-3,V004,1984-07-03 11:05:32.763611,Y
16142,Product_16142,Snacks,288.92,601,V005,1984-07-02 11:05:32.763613,Y
16143,Product_16143,Snacks,189.5,366,V002,1984-07-01 11:05:32.763615,
16144,Product_16144,Merchandise,237.37,74,V003,1984-06-30 11:05:32.763617,Y
16145,Product_16145,Beverages,222.72,852,V005,1984-06-29 11:05:32.763619,N
16146,Product_16146,Beverages,122.15,6,V003,1984-06-28 11:05:32.763621,N
16147,Product_16147,Raw Material,418.5,245,V005,1984-06-27 11:05:32.763623,
16148,Product_16148,Merchandise,436.96,376,V004,1984-06-26 11:05:32.763625,Y
16149,Product_16149,Snacks,261.74,485,V005,1984-06-25 11:05:32.763627,Y
16150,Product_16150,Alcohol,50.49,99,V001,1984-06-24 11:05:32.763629,N
16151,Product_16151,Raw Material,302.31,162,V004,1984-06-23 11:05:32.763631,
16152,Product_16152,Snacks,160.99,851,V005,1984-06-22 11:05:32.763633,Y
16153,Product_16153,Alcohol,74.43,551,V002,1984-06-21 11:05:32.763635,
16154,Product_16154,Raw Material,275.27,119,V004,1984-06-20 11:05:32.763637,Y
16155,Product_16155,Alcohol,374.61,620,V002,1984-06-19 11:05:32.763639,Y
16156,Product_16156,Snacks,479.07,66,V005,1984-06-18 11:05:32.763642,
16157,Product_16157,Alcohol,33.55,34,V004,1984-06-17 11:05:32.763644,
16158,Product_16158,Snacks,329.29,589,V003,1984-06-16 11:05:32.763646,
16159,Product_16159,Alcohol,189.68,320,V004,1984-06-15 11:05:32.763648,
16160,Product_16160,Snacks,334.28,598,V001,1984-06-14 11:05:32.763650,Y
16161,Product_16161,Beverages,79.58,546,V001,1984-06-13 11:05:32.763652,
16162,Product_16162,Beverages,238.42,863,V002,1984-06-12 11:05:32.763654,Y
16163,Product_16163,Merchandise,192.94,118,V003,1984-06-11 11:05:32.763656,Y
16164,Product_16164,Raw Material,301.06,306,V004,1984-06-10 11:05:32.763658,N
16165,Product_16165,Snacks,187.83,14,V005,1984-06-09 11:05:32.763660,Y
16166,Product_16166,Snacks,397.27,133,V005,1984-06-08 11:05:32.763662,Y
16167,Product_16167,Alcohol,413.23,537,V001,1984-06-07 11:05:32.763664,N
16168,Product_16168,Raw Material,482.72,225,V002,1984-06-06 11:05:32.763666,
16169,Product_16169,Beverages,232.04,589,V001,1984-06-05 11:05:32.763668,
16170,Product_16170,Snacks,381.25,776,V002,1984-06-04 11:05:32.763670,N
16171,Product_16171,Merchandise,234.8,534,V002,1984-06-03 11:05:32.763672,N
16172,Product_16172,Alcohol,294.37,986,V002,1984-06-02 11:05:32.763674,
16173,Product_16173,Merchandise,390.61,479,V003,1984-06-01 11:05:32.763677,N
16174,Product_16174,Raw Material,335.77,130,V003,1984-05-31 11:05:32.763679,Y
16175,Product_16175,Raw Material,394.42,90,V005,1984-05-30 11:05:32.763681,
16176,Product_16176,Raw Material,305.48,671,V001,1984-05-29 11:05:32.763683,Y
16177,Product_16177,Raw Material,472.85,57,V004,1984-05-28 11:05:32.763685,Y
16178,Product_16178,Merchandise,410.09,396,V004,1984-05-27 11:05:32.763687,
16179,Product_16179,Snacks,100.87,889,V003,1984-05-26 11:05:32.763689,N
16180,Product_16180,Snacks,223.82,529,V002,1984-05-25 11:05:32.763691,N
16181,Product_16181,Snacks,10.09,896,V004,1984-05-24 11:05:32.763693,N
16182,Product_16182,Snacks,128.41,394,V002,1984-05-23 11:05:32.763695,
16183,Product_16183,Alcohol,231.88,865,V005,1984-05-22 11:05:32.763697,
16184,Product_16184,Snacks,216.94,549,V001,1984-05-21 11:05:32.763699,
16185,Product_16185,Raw Material,451.13,549,V001,1984-05-20 11:05:32.763701,Y
16186,Product_16186,Snacks,289.25,147,V002,1984-05-19 11:05:32.763703,
16187,Product_16187,Alcohol,429.88,30,V002,1984-05-18 11:05:32.763705,Y
16188,Product_16188,Beverages,329.29,502,V002,1984-05-17 11:05:32.763707,N
16189,Product_16189,Alcohol,275.58,102,V002,1984-05-16 11:05:32.763709,
16190,Product_16190,Alcohol,43.82,617,V002,1984-05-15 11:05:32.763711,Y
16191,Product_16191,Alcohol,482.79,151,V001,1984-05-14 11:05:32.763713,
16192,Product_16192,Snacks,402.56,609,V004,1984-05-13 11:05:32.763715,
16193,Product_16193,Raw Material,29.5,385,V003,1984-05-12 11:05:32.763717,Y
16194,Product_16194,Raw Material,133.79,87,V004,1984-05-11 11:05:32.763719,N
16195,Product_16195,Merchandise,440.45,896,V002,1984-05-10 11:05:32.763721,Y
16196,Product_16196,Alcohol,186.48,570,V004,1984-05-09 11:05:32.763723,N
16197,Product_16197,Beverages,37.42,902,V001,1984-05-08 11:05:32.763725,
16198,Product_16198,Snacks,351.51,19,V005,1984-05-07 11:05:32.763727,Y
16199,Product_16199,Raw Material,32.32,76,V004,1984-05-06 11:05:32.763729,Y
16200,Product_16200,Merchandise,146.69,792,V001,1984-05-05 11:05:32.763731,Y
16201,Product_16201,Beverages,295.9,598,V004,1984-05-04 11:05:32.763733,
16202,Product_16202,Raw Material,240.07,715,V005,1984-05-03 11:05:32.763735,N
16203,Product_16203,Beverages,491.29,806,V002,1984-05-02 11:05:32.763737,N
16204,Product_16204,Beverages,311.91,834,V001,1984-05-01 11:05:32.763739,Y
16205,Product_16205,Merchandise,213.47,368,V003,1984-04-30 11:05:32.763741,N
16206,Product_16206,Merchandise,431.93,731,V004,1984-04-29 11:05:32.763743,
16207,Product_16207,Snacks,405.87,545,V005,1984-04-28 11:05:32.763745,N
16208,Product_16208,Beverages,124.13,435,V003,1984-04-27 11:05:32.763747,N
16209,Product_16209,Beverages,23.49,323,V003,1984-04-26 11:05:32.763749,Y
16210,Product_16210,Alcohol,94.55,998,V002,1984-04-25 11:05:32.763751,Y
16211,Product_16211,Alcohol,338.93,20,V003,1984-04-24 11:05:32.763753,N
16212,Product_16212,Alcohol,33.34,-7,V002,1984-04-23 11:05:32.763755,Y
16213,Product_16213,Beverages,321.52,675,V004,1984-04-22 11:05:32.763757,
16214,Product_16214,Beverages,30.98,429,V004,1984-04-21 11:05:32.763759,
16215,Product_16215,Alcohol,335.72,610,V002,1984-04-20 11:05:32.763761,N
16216,Product_16216,Beverages,23.2,287,V001,1984-04-19 11:05:32.763763,N
16217,Product_16217,Beverages,462.25,626,V004,1984-04-18 11:05:32.763765,N
16218,Product_16218,Merchandise,410.45,270,V004,1984-04-17 11:05:32.763769,Y
16219,Product_16219,Beverages,356.31,180,V003,1984-04-16 11:05:32.763771,Y
16220,Product_16220,Merchandise,102.39,231,V005,1984-04-15 11:05:32.763773,N
16221,Product_16221,Merchandise,213.9,333,V004,1984-04-14 11:05:32.763775,
16222,Product_16222,Raw Material,338.6,437,V004,1984-04-13 11:05:32.763777,N
16223,Product_16223,Snacks,49.61,57,V003,1984-04-12 11:05:32.763779,N
16224,Product_16224,Merchandise,12.33,384,V003,1984-04-11 11:05:32.763781,Y
16225,Product_16225,Alcohol,355.67,521,V005,1984-04-10 11:05:32.763783,N
16226,Product_16226,Raw Material,326.51,656,V002,1984-04-09 11:05:32.763786,N
16227,Product_16227,Alcohol,147.13,536,V003,1984-04-08 11:05:32.763787,Y
16228,Product_16228,Snacks,464.53,60,V005,1984-04-07 11:05:32.763790,
16229,Product_16229,Raw Material,272.42,313,V001,1984-04-06 11:05:32.763792,N
16230,Product_16230,Beverages,48.7,845,V003,1984-04-05 11:05:32.763794,
16231,Product_16231,Raw Material,108.72,187,V003,1984-04-04 11:05:32.763796,Y
16232,Product_16232,Merchandise,302.53,91,V003,1984-04-03 11:05:32.763798,
16233,Product_16233,Raw Material,383.75,646,V001,1984-04-02 11:05:32.763800,
16234,Product_16234,Alcohol,381.76,197,V004,1984-04-01 11:05:32.763802,
16235,Product_16235,Snacks,232.34,787,V002,1984-03-31 11:05:32.763804,Y
16236,Product_16236,Merchandise,277.57,2,V003,1984-03-30 11:05:32.763806,N
16237,Product_16237,Raw Material,310.25,438,V001,1984-03-29 11:05:32.763808,Y
16238,Product_16238,Alcohol,333.64,337,V004,1984-03-28 11:05:32.763810,N
16239,Product_16239,Raw Material,417.89,774,V005,1984-03-27 11:05:32.763812,N
16240,Product_16240,Beverages,282.82,538,V003,1984-03-26 11:05:32.763814,N
16241,Product_16241,Merchandise,410.11,873,V003,1984-03-25 11:05:32.763816,Y
16242,Product_16242,Alcohol,267.4,426,V004,1984-03-24 11:05:32.763818,Y
16243,Product_16243,Alcohol,123.08,566,V005,1984-03-23 11:05:32.763820,N
16244,Product_16244,Beverages,370.4,288,V001,1984-03-22 11:05:32.763822,Y
16245,Product_16245,Merchandise,57.13,592,V005,1984-03-21 11:05:32.763824,N
16246,Product_16246,Raw Material,139.88,561,V005,1984-03-20 11:05:32.763826,Y
16247,Product_16247,Raw Material,99.34,532,V004,1984-03-19 11:05:32.763828,
16248,Product_16248,Alcohol,122.15,172,V002,1984-03-18 11:05:32.763830,N
16249,Product_16249,Beverages,140.24,648,V004,1984-03-17 11:05:32.763832,
16250,Product_16250,Snacks,371.46,269,V002,1984-03-16 11:05:32.763834,
16251,Product_16251,Snacks,306.48,766,V001,1984-03-15 11:05:32.763836,
16252,Product_16252,Merchandise,295.62,326,V001,1984-03-14 11:05:32.763838,N
16253,Product_16253,Beverages,56.3,216,V002,1984-03-13 11:05:32.763840,N
16254,Product_16254,Raw Material,149.95,293,V004,1984-03-12 11:05:32.763842,Y
16255,Product_16255,Snacks,404.03,608,V003,1984-03-11 11:05:32.763844,
16256,Product_16256,Alcohol,85.08,664,V002,1984-03-10 11:05:32.763846,N
16257,Product_16257,Alcohol,50.48,318,V001,1984-03-09 11:05:32.763848,
16258,Product_16258,Merchandise,333.02,88,V005,1984-03-08 11:05:32.763850,N
16259,Product_16259,Merchandise,13.06,977,V001,1984-03-07 11:05:32.763852,N
16260,Product_16260,Snacks,342.33,551,V002,1984-03-06 11:05:32.763854,
16261,Product_16261,Snacks,147.82,18,V004,1984-03-05 11:05:32.763856,
16262,Product_16262,Beverages,96.87,608,V002,1984-03-04 11:05:32.763858,N
16263,Product_16263,Beverages,373.58,233,V002,1984-03-03 11:05:32.763860,
16264,Product_16264,Raw Material,357.81,792,V001,1984-03-02 11:05:32.763862,
16265,Product_16265,Merchandise,273.33,692,V002,1984-03-01 11:05:32.763864,
16266,Product_16266,Beverages,113.96,168,V003,1984-02-29 11:05:32.763866,N
16267,Product_16267,Raw Material,358.44,216,V002,1984-02-28 11:05:32.763868,
16268,Product_16268,Alcohol,268.97,995,V003,1984-02-27 11:05:32.763870,N
16269,Product_16269,Merchandise,389.2,564,V003,1984-02-26 11:05:32.763872,Y
16270,Product_16270,Alcohol,275.0,530,V004,1984-02-25 11:05:32.763874,Y
16271,Product_16271,Beverages,263.33,404,V004,1984-02-24 11:05:32.763876,N
16272,Product_16272,Snacks,280.64,531,V002,1984-02-23 11:05:32.763878,N
16273,Product_16273,Alcohol,104.88,904,V004,1984-02-22 11:05:32.763880,
16274,Product_16274,Alcohol,411.67,775,V005,1984-02-21 11:05:32.763882,Y
16275,Product_16275,Beverages,36.48,603,V003,1984-02-20 11:05:32.763884,Y
16276,Product_16276,Beverages,70.43,135,V003,1984-02-19 11:05:32.763887,Y
16277,Product_16277,Merchandise,269.5,250,V002,1984-02-18 11:05:32.763889,
16278,Product_16278,Snacks,476.41,214,V004,1984-02-17 11:05:32.763891,
16279,Product_16279,Merchandise,496.49,49,V004,1984-02-16 11:05:32.763893,
16280,Product_16280,Merchandise,158.22,830,V002,1984-02-15 11:05:32.763895,N
16281,Product_16281,Merchandise,377.0,737,V002,1984-02-14 11:05:32.763897,N
16282,Product_16282,Snacks,319.76,14,V005,1984-02-13 11:05:32.763899,N
16283,Product_16283,Snacks,329.79,247,V003,1984-02-12 11:05:32.763901,N
16284,Product_16284,Snacks,425.52,512,V002,1984-02-11 11:05:32.763903,
16285,Product_16285,Merchandise,29.97,23,V005,1984-02-10 11:05:32.763905,N
16286,Product_16286,Snacks,355.48,154,V002,1984-02-09 11:05:32.763907,N
16287,Product_16287,Alcohol,174.91,642,V002,1984-02-08 11:05:32.763909,
16288,Product_16288,Alcohol,419.06,552,V003,1984-02-07 11:05:32.763911,N
16289,Product_16289,Beverages,70.07,259,V004,1984-02-06 11:05:32.763913,
16290,Product_16290,Alcohol,14.45,-8,V003,1984-02-05 11:05:32.763915,N
16291,Product_16291,Beverages,270.94,171,V001,1984-02-04 11:05:32.763917,N
16292,Product_16292,Raw Material,61.63,959,V002,1984-02-03 11:05:32.763919,N
16293,Product_16293,Alcohol,52.88,88,V003,1984-02-02 11:05:32.763921,N
16294,Product_16294,Alcohol,219.8,768,V005,1984-02-01 11:05:32.763923,Y
16295,Product_16295,Snacks,219.98,990,V001,1984-01-31 11:05:32.763925,N
16296,Product_16296,Raw Material,478.34,315,V003,1984-01-30 11:05:32.763927,Y
16297,Product_16297,Snacks,153.71,837,V005,1984-01-29 11:05:32.763929,N
16298,Product_16298,Snacks,404.0,553,V001,1984-01-28 11:05:32.763931,Y
16299,Product_16299,Beverages,94.0,487,V001,1984-01-27 11:05:32.763933,Y
16300,Product_16300,Alcohol,419.36,822,V004,1984-01-26 11:05:32.763935,N
16301,Product_16301,Snacks,272.6,500,V005,1984-01-25 11:05:32.763937,
16302,Product_16302,Alcohol,289.15,499,V001,1984-01-24 11:05:32.763939,
16303,Product_16303,Merchandise,460.79,934,V004,1984-01-23 11:05:32.763941,Y
16304,Product_16304,Merchandise,172.88,413,V004,1984-01-22 11:05:32.763945,
16305,Product_16305,Raw Material,423.49,270,V004,1984-01-21 11:05:32.763947,
16306,Product_16306,Raw Material,211.59,644,V001,1984-01-20 11:05:32.763949,N
16307,Product_16307,Snacks,132.37,287,V003,1984-01-19 11:05:32.763951,N
16308,Product_16308,Merchandise,431.46,935,V004,1984-01-18 11:05:32.763953,N
16309,Product_16309,Snacks,292.23,230,V002,1984-01-17 11:05:32.763955,N
16310,Product_16310,Beverages,271.62,830,V005,1984-01-16 11:05:32.763957,N
16311,Product_16311,Beverages,316.84,912,V004,1984-01-15 11:05:32.763959,Y
16312,Product_16312,Snacks,227.62,489,V002,1984-01-14 11:05:32.763961,Y
16313,Product_16313,Raw Material,316.37,261,V004,1984-01-13 11:05:32.763963,
16314,Product_16314,Beverages,435.0,514,V004,1984-01-12 11:05:32.763966,
